billing_date,client_id,client_name,region,contract_type,consumption_kwh,co2_emissions,cost_per_kwh,total_cost,renewable_energy_percentage
2024-03-04,296,"Sullivan, Hill and Small",Centro,Comercial,2433,1148.07,0.17,413.61,5
2024-08-27,297,Rollins-Campbell,Sur,Comercial,3035,1149.43,0.24,728.4,21
2024-02-29,298,Franco-Bowman,Centro,Residencial,8710,235.95,0.17,1480.7,80
2024-05-27,299,"Maddox, Yoder and Brown",Sur,Residencial,9790,1966.38,0.22,2153.8,47
2024-01-31,300,Moore-Randolph,Centro,Residencial,8206,486.17,0.15,1230.9,40
2024-03-08,301,Baker-Le,Norte,Residencial,3350,492.39,0.23,770.5,21
2024-01-13,302,"Thomas, Turner and Chan",Norte,Comercial,9514,136.49,0.13,1236.82,50
2024-04-24,303,Hernandez-Haas,Norte,Comercial,8873,711.63,0.13,1153.49,18
2024-10-18,304,Davis-Miller,Este,Comercial,1828,219.41,0.21,383.88,58
2024-03-10,305,Rios and Sons,Centro,Comercial,407,1698.84,0.16,65.12,76
2024-02-03,306,"Miller, Wise and Miranda",Centro,Comercial,9224,1451.65,0.22,2029.28,97
2024-06-13,307,"Fuller, Cunningham and Terrell",Oeste,Comercial,315,732.91,0.17,53.55,9
2024-10-07,308,Durham Group,Norte,Comercial,7033,213.54,0.22,1547.26,1
2024-09-17,309,Davila-James,Norte,Residencial,4788,367.37,0.12,574.56,52
2024-10-22,310,"Salazar, Hoffman and Gibson",Sur,Comercial,6932,1471.09,0.17,1178.44,57
2024-11-08,311,"Wallace, Mcdonald and Smith",Sur,Comercial,4604,1620.75,0.1,460.4,44
2024-03-03,312,Gonzalez-Snyder,Norte,Comercial,6732,477.95,0.17,1144.44,11
2024-06-17,313,"Stanton, Daniel and Hopkins",Este,Residencial,7894,492.34,0.1,789.4000000000001,77
2024-10-21,314,"Sawyer, Strickland and Miller",Este,Residencial,844,1885.51,0.1,84.4,4
2024-06-07,315,"Morris, Jackson and Cantu",Norte,Comercial,2903,1194.09,0.22,638.66,71
2024-04-28,316,Walker-Howell,Norte,Residencial,8466,505.34,0.17,1439.22,9
2024-10-21,317,Reynolds-Yang,Oeste,Residencial,1311,935.91,0.24,314.64,82
2024-07-03,318,Greene Inc,Oeste,Comercial,479,1998.43,0.17,81.43,33
2024-07-12,319,Ayala Group,Sur,Comercial,598,833.59,0.17,101.66,12
2024-02-01,320,David-Cooper,Norte,Comercial,2208,1258.11,0.19,419.52,78
2024-02-21,321,Levy-Gonzalez,Centro,Residencial,3079,999.94,0.17,523.4300000000001,47
2024-06-16,322,Brown LLC,Norte,Residencial,3416,1616.68,0.18,614.88,65
2024-10-02,323,Villanueva and Sons,Oeste,Comercial,8803,1308.78,0.21,1848.63,81
2024-08-20,324,"Richardson, Lambert and Grant",Sur,Residencial,6476,312.3,0.2,1295.2,75
2024-04-27,325,"Booker, Cox and Dickson",Centro,Comercial,7124,511.51,0.24,1709.76,24
2024-05-13,326,"Oliver, Harvey and Mueller",Sur,Residencial,5059,1736.95,0.17,860.0300000000001,63
2024-08-09,327,Williams Group,Oeste,Comercial,5538,1584.23,0.1,553.8000000000001,9
2024-04-04,328,Poole PLC,Norte,Residencial,8538,1628.76,0.13,1109.94,76
2024-06-05,329,Trujillo-Yang,Este,Comercial,5206,1019.04,0.2,1041.2,66
2024-05-02,330,Miller Inc,Norte,Comercial,7867,1834.09,0.15,1180.05,17
2024-09-17,331,Anderson-Noble,Este,Comercial,9510,1924.56,0.1,951.0,14
2024-07-22,332,Pitts-Griffin,Sur,Residencial,6923,1979.29,0.16,1107.68,39
2024-02-04,333,Schwartz-Velasquez,Sur,Residencial,2584,925.18,0.14,361.7600000000001,8
2024-02-24,334,Sweeney and Sons,Este,Residencial,1769,164.03,0.23,406.87,78
2024-04-02,335,"Gordon, Snyder and Aguilar",Oeste,Comercial,6298,916.03,0.17,1070.66,98
2024-11-07,336,Franklin-Lopez,Sur,Residencial,9264,799.17,0.15,1389.6,51
2024-02-22,337,Flores-Hill,Este,Comercial,1455,615.47,0.21,305.55,40
2024-10-16,338,Gomez-Vang,Centro,Residencial,1195,540.06,0.1,119.5,39
2024-03-11,339,Henderson Ltd,Sur,Residencial,7822,715.96,0.13,1016.86,83
2024-01-26,340,Marquez-Marshall,Sur,Residencial,9437,1600.24,0.15,1415.55,21
2024-04-14,341,Randolph-Goodwin,Centro,Comercial,2484,1849.05,0.14,347.76000000000005,74
2024-02-07,342,Tran-Hart,Sur,Residencial,8381,585.41,0.17,1424.7700000000002,32
2024-01-01,343,"Cameron, Cruz and Thompson",Centro,Residencial,6882,1436.34,0.14,963.48,84
2024-01-10,344,Gutierrez-Sherman,Sur,Residencial,4489,368.53,0.23,1032.47,95
2024-01-13,345,"Newton, Kirby and Cook",Oeste,Comercial,3891,1940.92,0.15,583.65,41
2024-11-08,346,Stout-Matthews,Norte,Comercial,8754,1785.99,0.14,1225.5600000000002,65
2024-04-22,347,Ward-Rogers,Centro,Residencial,9762,1994.86,0.15,1464.3,49
2024-01-11,348,Terry-Holmes,Norte,Comercial,3032,444.61,0.19,576.08,92
2024-02-05,349,"Gomez, Simpson and Wise",Centro,Comercial,8265,222.61,0.22,1818.3,76
2024-04-01,350,"Ramirez, Malone and Haas",Sur,Residencial,1940,470.24,0.11,213.4,89
2024-09-07,351,"Obrien, Brown and Miller",Norte,Residencial,6953,810.1,0.2,1390.6,36
2024-04-16,352,Walker-Moore,Este,Residencial,1290,481.29,0.14,180.6,14
2024-06-11,353,Ward Inc,Centro,Comercial,9464,561.44,0.13,1230.32,18
2024-10-27,354,"Young, Jimenez and Johnson",Norte,Comercial,8582,1353.51,0.25,2145.5,60
2024-01-19,355,Stevenson-Rowe,Este,Comercial,4953,1172.34,0.22,1089.66,97
2024-08-19,356,Bentley Inc,Este,Residencial,3655,1613.17,0.24,877.1999999999999,43
2024-03-01,357,"Ross, Nguyen and Ayers",Este,Residencial,5647,732.59,0.12,677.64,80
2024-02-26,358,Holland PLC,Norte,Comercial,2814,1437.16,0.23,647.22,2
2024-01-13,359,Jackson-Boyd,Este,Comercial,7643,587.09,0.17,1299.3100000000002,98
2024-07-03,360,"Mckee, Keller and Ford",Norte,Comercial,7347,1450.42,0.15,1102.05,65
2024-08-10,361,Espinoza-Jackson,Centro,Residencial,7122,399.74,0.12,854.64,69
2024-04-13,362,"Morgan, Hunt and Lopez",Sur,Comercial,1042,1531.34,0.17,177.14,25
2024-04-07,363,Ramirez Group,Norte,Residencial,4027,1182.82,0.16,644.32,90
2024-09-18,364,Bates-Gibson,Sur,Comercial,7615,1804.0,0.17,1294.5500000000002,65
2024-07-21,365,Shepherd Group,Sur,Comercial,5639,1241.19,0.25,1409.75,60
2024-10-31,366,Crosby LLC,Centro,Comercial,4424,463.91,0.23,1017.52,48
2024-03-04,367,Jimenez-Holloway,Este,Residencial,5225,1930.84,0.12,627.0,20
2024-11-08,368,"Gentry, Adams and Thornton",Centro,Comercial,6510,664.35,0.22,1432.2,71
2024-08-31,369,"Collins, Morales and Johnson",Este,Comercial,5913,477.8,0.16,946.08,32
2024-02-21,370,"Schmidt, Williams and Parker",Sur,Residencial,8500,554.98,0.14,1190.0,28
2024-08-12,371,"Smith, Hamilton and Martinez",Este,Residencial,3067,1181.82,0.13,398.71,21
2024-03-14,372,Burns-King,Oeste,Comercial,5436,1869.84,0.12,652.3199999999999,31
2024-08-16,373,Montes PLC,Sur,Comercial,3519,96.17,0.17,598.23,64
2024-08-08,374,Curtis-Rivera,Sur,Comercial,8719,1046.12,0.21,1830.99,20
2024-11-02,375,"Pacheco, Davis and Bush",Este,Comercial,8862,133.61,0.2,1772.4,4
2024-07-07,376,Williams-Perez,Sur,Residencial,1260,517.85,0.13,163.8,20
2024-07-22,377,Rivera PLC,Centro,Comercial,1894,1820.91,0.12,227.28,73
2024-01-30,378,Meyer Ltd,Este,Comercial,4324,1889.42,0.14,605.36,7
2024-09-17,379,"Freeman, Arroyo and Rodgers",Sur,Residencial,1404,1150.1,0.12,168.48,42
2024-02-01,380,Gentry-Howell,Este,Comercial,274,189.92,0.14,38.36000000000001,31
2024-06-16,381,"Carpenter, Brown and Lawson",Centro,Comercial,8177,65.09,0.18,1471.86,84
2024-11-03,382,Mcfarland-Robbins,Centro,Residencial,526,1092.37,0.13,68.38,10
2024-09-30,383,"Sanchez, Adams and Johnson",Sur,Residencial,3313,761.78,0.19,629.47,94
2024-04-16,384,"Bentley, Carrillo and Berger",Norte,Residencial,9216,396.9,0.18,1658.88,49
2024-07-19,385,Warren-Mendoza,Centro,Residencial,4336,1245.5,0.18,780.48,3
2024-08-30,386,"Allen, Gonzalez and Pineda",Este,Residencial,5580,1120.27,0.13,725.4,94
2024-03-12,387,"Cortez, Escobar and Sloan",Oeste,Residencial,9911,1497.29,0.14,1387.5400000000002,81
2024-01-02,388,Lee-Dean,Centro,Residencial,3544,831.68,0.11,389.84,34
2024-08-19,389,Klein-Reese,Este,Residencial,3428,1757.6,0.17,582.76,84
2024-08-05,390,"Murray, Santos and Lane",Este,Comercial,3928,1055.73,0.18,707.04,32
2024-01-22,391,Cannon Group,Oeste,Comercial,2473,76.4,0.19,469.87,87
2024-08-16,392,"Fletcher, Jackson and Armstrong",Norte,Residencial,2874,257.53,0.22,632.28,77
2024-06-05,393,Norris-Foster,Centro,Residencial,535,821.26,0.23,123.05,62
2024-05-20,394,"Eaton, Sutton and Nguyen",Norte,Comercial,2647,498.21,0.15,397.05,96
2024-10-21,395,Gonzalez-Tanner,Sur,Comercial,266,1343.09,0.16,42.56,24
2024-03-14,396,Clark Ltd,Este,Comercial,1998,1545.04,0.24,479.52,31
2024-10-29,397,Jones-Chung,Norte,Comercial,3887,491.24,0.2,777.4000000000001,13
2024-06-20,398,Franklin LLC,Oeste,Comercial,6803,910.01,0.21,1428.63,93
2024-02-20,399,Fischer-Wilson,Centro,Comercial,3877,839.79,0.15,581.55,17
2024-04-12,400,Cox PLC,Oeste,Residencial,9948,1613.84,0.2,1989.6,35
2024-06-04,401,"Gillespie, Simpson and Hawkins",Este,Comercial,8366,213.44,0.2,1673.2,26
2024-04-03,402,Kim and Sons,Sur,Comercial,280,499.3,0.19,53.2,79
2024-02-26,403,Lang Group,Centro,Comercial,1787,90.6,0.25,446.75,90
2024-02-02,404,Moss Ltd,Este,Residencial,1221,445.98,0.24,293.04,32
2024-09-19,405,"Scott, Reynolds and Perez",Centro,Residencial,3040,1401.59,0.23,699.2,21
2024-09-13,406,"Fitzpatrick, Carey and House",Norte,Residencial,2844,783.19,0.22,625.68,67
2024-05-28,407,"Long, Whitehead and Jackson",Centro,Residencial,1305,788.74,0.23,300.15000000000003,80
2024-02-07,408,Alexander-Beasley,Sur,Residencial,4772,855.2,0.23,1097.56,39
2024-04-21,409,Moore Inc,Sur,Residencial,3630,528.08,0.17,617.1,35
2024-01-02,410,Nguyen PLC,Oeste,Residencial,7295,1691.59,0.25,1823.75,95
2024-05-07,411,Olson-Friedman,Sur,Residencial,9082,762.4,0.13,1180.66,97
2024-04-01,412,"Marshall, Jackson and Lewis",Norte,Residencial,4870,1247.11,0.2,974.0,67
2024-05-04,413,Mann-Thompson,Este,Residencial,8117,401.42,0.22,1785.74,54
2024-10-07,414,"Mitchell, Taylor and Flynn",Oeste,Residencial,1477,1642.62,0.22,324.94,69
2024-06-16,415,Warren and Sons,Este,Residencial,6086,1568.58,0.24,1460.64,63
2024-06-17,416,"Jones, Lozano and Ibarra",Norte,Residencial,889,1467.58,0.1,88.9,47
2024-07-22,417,Rose Group,Centro,Residencial,2173,766.69,0.19,412.87,17
2024-07-23,418,Smith LLC,Este,Comercial,7783,159.83,0.25,1945.75,87
2024-01-17,419,Boyer Ltd,Norte,Comercial,9263,259.3,0.18,1667.34,52
2024-07-28,420,"Lane, Mendoza and Hernandez",Norte,Comercial,8970,926.57,0.17,1524.9,87
2024-01-15,421,Marks Ltd,Centro,Residencial,5956,1846.82,0.2,1191.2,57
2024-10-29,422,Cunningham-Gibson,Sur,Comercial,8650,553.83,0.2,1730.0,4
2024-03-26,423,Sullivan LLC,Norte,Residencial,1314,128.23,0.21,275.94,2
2024-10-25,424,Wallace and Sons,Centro,Comercial,1721,1120.28,0.18,309.78,42
2024-10-27,425,"Arroyo, Barnes and Carter",Este,Comercial,4499,820.3,0.2,899.8000000000001,27
2024-09-16,426,"Garner, Reid and Gibson",Este,Comercial,6277,921.69,0.24,1506.48,42
2024-04-05,427,Knight Ltd,Norte,Residencial,8204,1879.78,0.19,1558.76,12
2024-03-25,428,Reed-Johnson,Centro,Residencial,2308,541.99,0.23,530.84,66
2024-02-11,429,Duncan-Gonzales,Este,Comercial,9337,1156.43,0.25,2334.25,47
2024-10-11,430,Bean PLC,Sur,Comercial,4110,951.05,0.21,863.1,78
2024-06-24,431,Black and Sons,Norte,Comercial,1092,1887.77,0.22,240.24,40
2024-01-13,432,Delgado Inc,Norte,Comercial,2476,466.16,0.18,445.68,76
2024-08-30,433,"Wolf, Brown and Lowe",Sur,Comercial,7274,1047.91,0.21,1527.54,88
2024-10-30,434,Peterson Inc,Centro,Residencial,2576,1326.02,0.12,309.12,1
2024-03-02,435,Moody-Fisher,Norte,Comercial,1318,739.59,0.16,210.88,20
2024-01-12,436,Moore and Sons,Sur,Comercial,6679,1761.14,0.11,734.69,18
2024-03-24,437,Aguilar-Hansen,Este,Comercial,7468,1296.81,0.17,1269.5600000000002,5
2024-10-25,438,Fernandez PLC,Este,Residencial,5499,350.82,0.19,1044.81,7
2024-09-02,439,"Winters, Harper and Booth",Este,Residencial,5562,177.54,0.16,889.9200000000001,54
2024-09-09,440,Robinson Group,Oeste,Residencial,5271,110.21,0.24,1265.04,91
2024-05-15,441,Horn Inc,Este,Residencial,6257,304.66,0.13,813.4100000000001,62
2024-03-01,442,Williams Ltd,Centro,Comercial,7853,558.22,0.24,1884.72,78
2024-07-12,443,Mccoy-Morgan,Norte,Comercial,1053,1062.22,0.24,252.72,13
2024-07-12,444,Wong PLC,Norte,Comercial,5363,1290.09,0.2,1072.6,69
2024-05-25,445,Horne and Sons,Centro,Comercial,823,1383.18,0.16,131.68,11
2024-04-14,446,"Thomas, Barnett and Holmes",Centro,Residencial,2621,1539.48,0.1,262.1,70
2024-04-08,447,"Heath, Matthews and Pacheco",Este,Comercial,1924,256.61,0.19,365.56,93
2024-09-08,448,"Moore, Anderson and Harper",Este,Residencial,4819,797.29,0.17,819.23,42
2024-10-02,449,"Byrd, Gonzalez and Evans",Oeste,Comercial,7423,1802.39,0.13,964.99,7
2024-07-27,450,Fox Ltd,Este,Residencial,4813,735.24,0.11,529.43,12
2024-07-08,451,Espinoza LLC,Sur,Comercial,519,687.75,0.24,124.56,81
2024-04-16,452,Moore-Sexton,Este,Residencial,9044,713.05,0.17,1537.48,57
2024-05-02,453,Yates Group,Este,Comercial,9036,321.97,0.11,993.96,45
2024-05-24,454,Walton Group,Oeste,Residencial,9107,1578.87,0.13,1183.91,2
2024-11-02,455,Long and Sons,Sur,Residencial,3991,1894.02,0.25,997.75,30
2024-01-04,456,"Dennis, Patel and Johnson",Oeste,Comercial,3567,462.89,0.23,820.4100000000001,27
2024-07-22,457,Wilson and Sons,Oeste,Residencial,4534,1973.58,0.11,498.74,28
2024-06-11,458,Dawson Ltd,Este,Comercial,1009,783.83,0.19,191.71,28
2024-07-03,459,Roberson-Flores,Norte,Comercial,7622,1963.61,0.15,1143.3,61
2024-08-08,460,Rodriguez-Mendez,Este,Comercial,6605,601.36,0.13,858.65,34
2024-11-04,461,"Khan, Ruiz and Lamb",Este,Comercial,4831,1463.54,0.23,1111.13,12
2024-10-18,462,"Powers, Blevins and Harris",Norte,Comercial,1252,511.63,0.19,237.88,86
2024-11-01,463,Rodriguez Inc,Este,Residencial,8894,1002.03,0.23,2045.62,31
2024-01-30,464,Moore-Matthews,Centro,Comercial,470,1791.6,0.16,75.2,10
2024-10-20,465,Norton-Campbell,Oeste,Residencial,5273,574.22,0.24,1265.52,28
2024-06-12,466,Johnson-Orozco,Este,Residencial,8236,1342.83,0.23,1894.28,29
2024-03-08,467,Morris-Taylor,Norte,Comercial,9394,306.93,0.11,1033.34,80
2024-05-10,468,Lawrence Group,Oeste,Comercial,3509,496.35,0.17,596.5300000000001,60
2024-02-16,469,Mccoy-Moss,Norte,Residencial,5456,1652.55,0.13,709.28,11
2024-03-10,470,"Bright, Cortez and Dixon",Este,Residencial,3512,1291.36,0.18,632.16,37
2024-05-31,471,Carter LLC,Este,Comercial,786,862.42,0.14,110.04,91
2024-08-22,472,"Gomez, Davis and Nguyen",Norte,Comercial,1886,212.96,0.21,396.06,91
2024-09-19,473,Hall-Mccarty,Norte,Residencial,2750,802.24,0.14,385.00000000000006,24
2024-01-29,474,Hernandez LLC,Centro,Residencial,366,1855.79,0.23,84.18,56
2024-04-07,475,Torres-Cohen,Centro,Comercial,1497,1387.63,0.17,254.49,1
2024-07-23,476,Carson LLC,Sur,Residencial,3356,1836.66,0.2,671.2,64
2024-01-11,477,Wagner-Turner,Sur,Residencial,2164,253.67,0.12,259.68,58
2024-07-24,478,Vazquez-Anderson,Centro,Residencial,6996,180.04,0.2,1399.2,62
2024-07-15,479,Bruce-Hunter,Este,Residencial,6124,1521.61,0.24,1469.76,21
2024-02-13,480,Jenkins and Sons,Oeste,Comercial,9382,1525.45,0.15,1407.3,66
2024-04-08,481,"Rogers, Johnson and Ayers",Sur,Comercial,5640,1591.31,0.14,789.6,10
2024-08-19,482,Turner PLC,Norte,Comercial,3072,1708.78,0.21,645.12,53
2024-02-07,483,Valdez Ltd,Norte,Residencial,5966,389.83,0.23,1372.18,28
2024-02-18,484,Brown PLC,Oeste,Residencial,4899,1419.07,0.23,1126.77,67
2024-04-21,485,Cox Inc,Este,Residencial,1017,1115.19,0.23,233.91,83
2024-02-07,486,Price LLC,Este,Comercial,3730,1185.8,0.25,932.5,62
2024-03-28,487,Haley-Hodge,Norte,Comercial,9846,789.29,0.2,1969.2,98
2024-10-17,488,"Mccarty, Mayo and Barton",Oeste,Comercial,7402,1012.97,0.22,1628.44,63
2024-10-21,489,Mcintosh-Browning,Oeste,Comercial,4307,1680.88,0.17,732.19,31
2024-02-29,490,Bowman-Lynch,Oeste,Comercial,5426,1984.64,0.2,1085.2,34
2024-08-15,491,"Miller, Beard and Payne",Oeste,Comercial,6525,819.55,0.18,1174.5,63
2024-06-15,492,Jones-Clark,Centro,Comercial,2689,1432.05,0.23,618.47,62
2024-08-15,493,Wolfe Ltd,Este,Comercial,3503,1238.79,0.11,385.33,36
2024-09-21,494,Brooks Ltd,Norte,Comercial,3954,1886.64,0.14,553.5600000000001,64
2024-09-03,495,Wade-Edwards,Sur,Comercial,5215,161.37,0.13,677.95,83
2024-05-16,496,Hensley and Sons,Sur,Comercial,3425,1425.08,0.16,548.0,73
2024-05-22,497,Mcclure-Dawson,Norte,Comercial,9736,611.75,0.15,1460.4,77
2024-03-21,498,Patel-Brooks,Sur,Residencial,1361,1075.12,0.15,204.15,18
2024-03-01,499,"Clark, Ellis and Martin",Norte,Comercial,190,862.84,0.23,43.7,25
2024-07-23,500,Smith LLC,Norte,Comercial,8992,513.58,0.11,989.12,23
2024-03-21,501,"Carter, Walker and Gates",Sur,Comercial,3976,382.71,0.25,994.0,5
2024-03-30,502,"Bradley, Brown and Carr",Centro,Residencial,3078,1735.84,0.16,492.48,73
2024-09-28,503,Lawson and Sons,Sur,Residencial,5038,1636.25,0.21,1057.98,41
2024-06-19,504,Mcdowell Group,Este,Residencial,6798,173.65,0.17,1155.66,95
2024-05-07,505,Jackson Group,Norte,Comercial,5227,385.96,0.24,1254.48,59
2024-01-22,506,Jones-Clark,Este,Residencial,8791,1062.95,0.14,1230.74,67
2024-08-24,507,Walls-Hartman,Oeste,Comercial,2590,1425.49,0.16,414.4,19
2024-06-07,508,"Hale, Guzman and Nunez",Oeste,Comercial,7894,100.55,0.2,1578.8000000000002,54
2024-01-11,509,Smith Group,Norte,Comercial,6172,1951.17,0.14,864.08,30
2024-10-02,510,Arnold PLC,Sur,Comercial,4359,1479.65,0.13,566.6700000000001,14
2024-05-16,511,Scott Group,Oeste,Comercial,3107,387.71,0.15,466.05,62
2024-10-06,512,Dixon PLC,Este,Residencial,571,1941.69,0.21,119.91,84
2024-08-20,513,Anderson-Williams,Norte,Comercial,7990,1989.4,0.23,1837.7,97
2024-01-21,514,"Smith, Galvan and Silva",Este,Residencial,5797,1689.44,0.1,579.7,21
2024-11-02,515,Quinn-Johnson,Este,Comercial,9202,1306.03,0.19,1748.38,91
2024-04-11,516,"Thomas, Butler and Curtis",Este,Comercial,1673,320.44,0.16,267.68,99
2024-01-26,517,Ayers Inc,Este,Residencial,9944,1737.99,0.11,1093.84,5
2024-01-17,518,Ramsey Group,Este,Residencial,4612,632.39,0.14,645.6800000000001,53
2024-07-30,519,"Sanchez, Montgomery and Shea",Oeste,Comercial,7130,178.56,0.18,1283.4,16
2024-07-23,520,Rodgers-Craig,Este,Comercial,7273,1581.75,0.22,1600.06,84
2024-09-28,521,Martinez Group,Sur,Comercial,9338,641.9,0.22,2054.36,41
2024-08-22,522,Lara Ltd,Sur,Residencial,4965,1899.82,0.16,794.4,53
2024-03-20,523,Evans-Goodwin,Centro,Comercial,566,677.46,0.17,96.22,12
2024-01-24,524,Juarez PLC,Norte,Comercial,7494,976.58,0.22,1648.68,86
2024-01-20,525,"Sellers, Cox and Hardin",Norte,Comercial,6340,596.74,0.24,1521.6,87
2024-03-06,526,Wilson-Morales,Oeste,Residencial,5691,93.8,0.15,853.65,59
2024-05-28,527,Patton Ltd,Este,Comercial,8639,442.09,0.16,1382.24,30
2024-04-18,528,Chase-Douglas,Sur,Residencial,8080,809.53,0.12,969.6,12
2024-05-21,529,"Blackburn, Green and Lee",Oeste,Residencial,9971,505.62,0.16,1595.36,76
2024-08-08,530,"Arias, Soto and Hays",Norte,Comercial,7841,1035.77,0.23,1803.43,7
2024-05-02,531,"Olson, Bowen and Armstrong",Sur,Comercial,2698,244.29,0.14,377.72,73
2024-06-09,532,"Padilla, Alvarado and Brown",Norte,Residencial,6292,1170.09,0.12,755.04,15
2024-10-19,533,"Williams, Cooper and Clarke",Norte,Residencial,301,241.07,0.21,63.21,92
2024-01-17,534,"Atkins, Gutierrez and Smith",Este,Residencial,9293,557.96,0.1,929.3,8
2024-01-12,535,Hammond Group,Oeste,Comercial,416,1743.64,0.13,54.08,80
2024-04-30,536,Strickland LLC,Sur,Residencial,4684,468.08,0.12,562.0799999999999,91
2024-03-05,537,Joyce-Espinoza,Norte,Residencial,4472,434.49,0.2,894.4000000000001,56
2024-09-20,538,"Webb, Stuart and Burgess",Norte,Comercial,8669,1767.14,0.21,1820.49,32
2024-09-06,539,Whitaker Inc,Norte,Comercial,7621,652.04,0.16,1219.36,69
2024-07-15,540,Cunningham-Nash,Sur,Comercial,8683,145.04,0.18,1562.94,53
2024-01-09,541,"Velez, Holmes and Forbes",Norte,Residencial,6394,1954.0,0.13,831.22,32
2024-06-21,542,Lopez Inc,Centro,Comercial,7153,710.46,0.2,1430.6,60
2024-08-12,543,Gonzalez-Green,Sur,Residencial,976,1384.5,0.15,146.4,28
2024-04-17,544,"White, Tyler and Richards",Sur,Residencial,5468,213.51,0.13,710.84,68
2024-11-05,545,"Taylor, Wall and Brady",Centro,Comercial,9899,1767.32,0.19,1880.81,80
2024-01-31,546,"Thomas, Weber and Garcia",Este,Comercial,9068,129.73,0.15,1360.2,15
2024-02-23,547,May Inc,Centro,Residencial,4895,423.32,0.22,1076.9,26
2024-02-20,548,Whitaker-Armstrong,Oeste,Residencial,4388,1744.36,0.23,1009.24,94
2024-09-07,549,Scott-Frazier,Norte,Residencial,6070,130.79,0.1,607.0,69
2024-08-16,550,Spence-Turner,Este,Residencial,3423,1222.88,0.22,753.0600000000001,94
2024-09-16,551,"Walters, Meyer and Lee",Oeste,Residencial,9231,1151.09,0.17,1569.2700000000002,15
2024-08-23,552,"Snow, Davis and Branch",Este,Residencial,3663,240.65,0.15,549.4499999999999,17
2024-07-06,553,"Spence, Fitzpatrick and Wheeler",Este,Comercial,4571,440.9,0.11,502.81,70
2024-01-01,554,Ryan LLC,Sur,Comercial,7613,1054.32,0.15,1141.95,99
2024-09-12,555,"Henderson, Cook and Rodriguez",Oeste,Comercial,8593,1162.72,0.16,1374.88,73
2024-10-23,556,"Fisher, Mora and Flores",Este,Comercial,2816,690.38,0.13,366.08,43
2024-09-07,557,"Sullivan, Jarvis and Coleman",Norte,Residencial,124,1739.24,0.15,18.6,94
2024-01-29,558,"Kelly, Warren and Gonzales",Sur,Comercial,3224,588.17,0.11,354.64,51
2024-08-29,559,"Herrera, Summers and Jackson",Sur,Residencial,7720,1292.61,0.1,772.0,82
2024-02-16,560,Mullen-Rosales,Este,Residencial,3659,1644.05,0.11,402.49,94
2024-03-16,561,"Atkins, Hatfield and Scott",Sur,Comercial,5919,1384.37,0.16,947.04,23
2024-11-06,562,Clark Inc,Centro,Comercial,2772,329.39,0.1,277.2,55
2024-03-16,563,"Castro, Lee and Collier",Sur,Residencial,1148,1085.21,0.24,275.52,15
2024-07-05,564,Conrad-Willis,Oeste,Residencial,6466,67.59,0.22,1422.52,86
2024-10-08,565,Jensen LLC,Sur,Comercial,7843,162.32,0.19,1490.17,47
2024-05-02,566,"Smith, Gamble and Medina",Este,Residencial,5317,1875.22,0.17,903.89,56
2024-07-13,567,"Patton, Miller and Burton",Oeste,Comercial,9257,1847.06,0.21,1943.97,30
2024-07-13,568,"Thompson, Smith and Cooper",Sur,Comercial,6102,603.78,0.23,1403.46,64
2024-04-08,569,"Hardy, Delacruz and Wall",Este,Comercial,4560,1332.49,0.11,501.6,33
2024-08-28,570,"Miller, Shaffer and Kennedy",Oeste,Comercial,4421,1049.47,0.16,707.36,59
2024-04-08,571,Castillo-Nicholson,Centro,Comercial,7097,1301.92,0.13,922.61,18
2024-08-05,572,"Crosby, Best and Kerr",Este,Residencial,6426,1529.88,0.23,1477.98,63
2024-07-13,573,Roth-Butler,Oeste,Residencial,1811,1591.95,0.18,325.98,7
2024-02-29,574,"Best, Taylor and Evans",Oeste,Residencial,2751,690.18,0.14,385.14,11
2024-04-02,575,"Harvey, Keith and Patterson",Sur,Comercial,3703,1716.85,0.23,851.69,49
2024-07-22,576,Hayden-Leach,Centro,Comercial,8701,1616.69,0.14,1218.14,61
